acq_date,fires,frp,scan,brightness,max_t,month_sin,month_cos
23.0,2000-11-24,159.0,26530.3,309.0,353.8729559748428,27.0,-0.5000000000000004,0.8660254037844384
24.0,2000-11-25,110.0,22648.8,176.4,369.8845454545455,27.0,-0.5000000000000004,0.8660254037844384
25.0,2000-11-26,147.0,45871.5,339.2,362.1843537414966,28.0,-0.5000000000000004,0.8660254037844384
26.0,2000-11-27,422.0,114735.4,595.8,362.6184834123223,28.0,-0.5000000000000004,0.8660254037844384
27.0,2000-11-28,73.0,20285.3,214.1,344.93013698630136,30.0,-0.5000000000000004,0.8660254037844384
28.0,2000-11-29,278.0,43168.0,402.2,360.1093525179856,33.0,-0.5000000000000004,0.8660254037844384
29.0,2000-11-30,256.0,54491.2,492.3,348.615234375,29.0,-0.5000000000000004,0.8660254037844384
30.0,2000-12-01,271.0,80215.7,438.5,375.2664206642066,29.0,-2.4492935982947064e-16,1.0
31.0,2000-12-02,139.0,16391.2,178.9,351.60287769784173,28.0,-2.4492935982947064e-16,1.0
32.0,2000-12-03,148.0,61844.6,329.8,368.2533783783784,27.0,-2.4492935982947064e-16,1.0
33.0,2000-12-04,241.0,45656.1,348.9,362.1082987551868,27.0,-2.4492935982947064e-16,1.0
34.0,2000-12-05,134.0,40392.5,291.8,352.0223880597015,27.0,-2.4492935982947064e-16,1.0
35.0,2000-12-06,205.0,24884.5,258.3,358.21463414634144,29.0,-2.4492935982947064e-16,1.0
36.0,2000-12-07,31.0,7290.2,57.6,357.6967741935484,29.0,-2.4492935982947064e-16,1.0
37.0,2000-12-08,43.0,6726.1,58.2,368.7813953488373,30.0,-2.4492935982947064e-16,1.0
38.0,2000-12-09,70.0,64546.2,234.1,367.9128571428572,34.0,-2.4492935982947064e-16,1.0
39.0,2000-12-10,20.0,1978.2,23.3,364.12,30.0,-2.4492935982947064e-16,1.0
40.0,2000-12-11,92.0,11840.1,119.7,346.9815217391304,30.0,-2.4492935982947064e-16,1.0
41.0,2000-12-12,40.0,9276.1,78.5,358.29,31.0,-2.4492935982947064e-16,1.0
42.0,2000-12-13,39.0,6005.5,55.5,366.0,31.0,-2.4492935982947064e-16,1.0
43.0,2000-12-14,9.0,1414.3,16.8,345.5,30.0,-2.4492935982947064e-16,1.0
44.0,2000-12-15,12.0,3956.1,17.8,386.10833333333335,27.0,-2.4492935982947064e-16,1.0
45.0,2000-12-16,21.0,1987.5,29.7,333.2190476190476,30.0,-2.4492935982947064e-16,1.0
46.0,2000-12-17,17.0,6343.8,37.5,359.5764705882353,29.0,-2.4492935982947064e-16,1.0
47.0,2000-12-18,53.0,5095.0,63.9,351.7056603773585,29.0,-2.4492935982947064e-16,1.0
48.0,2000-12-19,45.0,9267.4,74.8,360.4577777777778,29.0,-2.4492935982947064e-16,1.0
49.0,2000-12-20,75.0,8953.8,105.7,346.956,29.0,-2.4492935982947064e-16,1.0
50.0,2000-12-21,45.0,6447.3,97.7,345.8266666666667,29.0,-2.4492935982947064e-16,1.0
51.0,2000-12-22,108.0,12744.9,129.1,358.8425925925926,29.0,-2.4492935982947064e-16,1.0
52.0,2000-12-23,60.0,15564.1,111.6,361.035,30.0,-2.4492935982947064e-16,1.0
53.0,2000-12-24,95.0,17991.4,151.0,359.44421052631577,32.0,-2.4492935982947064e-16,1.0
54.0,2000-12-25,63.0,12791.5,120.9,355.42063492063494,33.0,-2.4492935982947064e-16,1.0
55.0,2000-12-26,110.0,19579.6,177.5,360.9963636363637,34.0,-2.4492935982947064e-16,1.0
56.0,2000-12-27,76.0,17952.7,145.0,354.0407894736842,31.0,-2.4492935982947064e-16,1.0
57.0,2000-12-28,185.0,28465.3,382.6,349.7735135135135,25.0,-2.4492935982947064e-16,1.0
58.0,2000-12-29,496.0,88087.5,682.8000000000001,355.720564516129,25.0,-2.4492935982947064e-16,1.0
59.0,2000-12-30,188.0,32005.3,299.2,363.1739361702128,28.0,-2.4492935982947064e-16,1.0
60.0,2000-12-31,257.0,43345.6,375.2,356.7548638132296,28.0,-2.4492935982947064e-16,1.0
61.0,2001-01-01,200.0,53520.3,390.5,354.2945,27.0,0.49999999999999994,0.8660254037844387
62.0,2001-01-02,542.0,161064.0,857.8000000000001,370.5776752767528,28.0,0.49999999999999994,0.8660254037844387
63.0,2001-01-03,279.0,48185.4,443.0,351.4960573476702,29.0,0.49999999999999994,0.8660254037844387
64.0,2001-01-04,333.0,102089.0,695.4,366.93993993994,29.0,0.49999999999999994,0.8660254037844387
65.0,2001-01-05,256.0,71994.1,436.4,370.029296875,29.0,0.49999999999999994,0.8660254037844387
66.0,2001-01-06,248.0,45350.0,419.4,358.1495967741936,29.0,0.49999999999999994,0.8660254037844387
67.0,2001-01-07,193.0,27520.8,240.6,363.6860103626943,31.0,0.49999999999999994,0.8660254037844387
68.0,2001-01-08,158.0,17439.6,241.2,347.2639240506329,30.0,0.49999999999999994,0.8660254037844387
69.0,2001-01-09,320.0,60578.1,473.2,366.8840625,31.0,0.49999999999999994,0.8660254037844387
70.0,2001-01-10,228.0,31914.9,396.6,344.4973684210526,29.0,0.49999999999999994,0.8660254037844387
71.0,2001-01-11,329.0,59264.5,487.9,363.95623100303953,28.0,0.49999999999999994,0.8660254037844387
72.0,2001-01-12,474.0,126860.9,783.6,360.5706751054853,30.0,0.49999999999999994,0.8660254037844387
73.0,2001-01-13,359.0,53637.0,557.8,358.78690807799444,31.0,0.49999999999999994,0.8660254037844387
74.0,2001-01-14,265.0,29891.6,382.8,344.72792452830186,31.0,0.49999999999999994,0.8660254037844387
75.0,2001-01-15,76.0,14972.6,192.4,344.73026315789474,31.0,0.49999999999999994,0.8660254037844387
76.0,2001-01-16,227.0,34787.8,303.2,362.32555066079294,31.0,0.49999999999999994,0.8660254037844387
77.0,2001-01-17,93.0,21283.0,189.7,352.27096774193546,31.0,0.49999999999999994,0.8660254037844387
78.0,2001-01-18,231.0,45266.6,314.4,362.1623376623377,31.0,0.49999999999999994,0.8660254037844387
79.0,2001-01-19,343.0,96634.1,666.8,359.87930029154523,29.0,0.49999999999999994,0.8660254037844387
80.0,2001-01-20,354.0,45936.4,489.9,358.4471751412429,29.0,0.49999999999999994,0.8660254037844387
81.0,2001-01-21,141.0,41231.5,348.6,352.4794326241135,30.0,0.49999999999999994,0.8660254037844387
82.0,2001-01-22,404.0,52252.9,534.6,366.1821782178218,31.0,0.49999999999999994,0.8660254037844387
83.0,2001-01-23,342.0,87472.3,690.8,348.55116959064327,32.0,0.49999999999999994,0.8660254037844387
84.0,2001-01-24,140.0,25061.0,189.6,370.4692857142857,30.6,0.49999999999999994,0.8660254037844387
85.0,2001-01-25,47.0,5201.7,74.4,345.50425531914897,31.0,0.49999999999999994,0.8660254037844387
86.0,2001-01-26,21.0,1698.4,35.5,331.77142857142854,33.0,0.49999999999999994,0.8660254037844387
87.0,2001-01-27,24.0,3289.4,38.2,349.6708333333333,34.0,0.49999999999999994,0.8660254037844387
88.0,2001-01-28,24.0,2505.7,30.1,349.5958333333333,35.0,0.49999999999999994,0.8660254037844387
89.0,2001-01-29,4.0,381.6,9.0,341.95,33.0,0.49999999999999994,0.8660254037844387
90.0,2001-01-30,16.0,959.3,23.8,332.08125,32.0,0.49999999999999994,0.8660254037844387
91.0,2001-01-31,1.0,124.6,1.5,359.1,27.0,0.49999999999999994,0.8660254037844387
92.0,2001-02-01,8.0,889.8,10.9,354.5,25.0,0.8660254037844386,0.5000000000000001
93.0,2001-02-02,15.0,633.3,16.6,346.48,27.0,0.8660254037844386,0.5000000000000001
94.0,2001-02-03,10.0,3355.1,23.3,365.87,28.0,0.8660254037844386,0.5000000000000001
95.0,2001-02-04,19.0,4929.9,25.9,366.39473684210526,29.0,0.8660254037844386,0.5000000000000001
96.0,2001-02-05,3.0,263.8,6.0,331.8,30.0,0.8660254037844386,0.5000000000000001
97.0,2001-02-06,12.0,3171.6,24.1,356.3,29.0,0.8660254037844386,0.5000000000000001
98.0,2001-02-07,9.0,1142.6,12.8,357.94444444444446,29.0,0.8660254037844386,0.5000000000000001
99.0,2001-02-08,7.0,541.6,9.4,341.2142857142857,25.0,0.8660254037844386,0.5000000000000001
100.0,2001-02-09,8.0,953.8,12.5,340.4875,29.0,0.8660254037844386,0.5000000000000001
101.0,2001-02-10,25.0,1679.4,29.9,343.98,29.0,0.8660254037844386,0.5000000000000001
102.0,2001-02-11,3.0,1338.8,8.2,366.0,29.0,0.8660254037844386,0.5000000000000001
103.0,2001-02-12,7.0,506.1,10.9,343.6857142857143,29.0,0.8660254037844386,0.5000000000000001
104.0,2001-02-13,18.0,2382.9,29.1,344.32222222222225,29.0,0.8660254037844386,0.5000000000000001
105.0,2001-02-14,5.0,471.5,11.9,336.54,30.0,0.8660254037844386,0.5000000000000001
106.0,2001-02-15,11.0,1101.1,14.3,351.2818181818181,30.0,0.8660254037844386,0.5000000000000001
107.0,2001-02-16,19.0,7917.7,35.1,376.5842105263158,27.0,0.8660254037844386,0.5000000000000001
108.0,2001-02-17,4.0,226.4,5.7,334.35,27.0,0.8660254037844386,0.5000000000000001
109.0,2001-02-18,6.0,419.4,9.5,333.05,27.0,0.8660254037844386,0.5000000000000001
110.0,2001-02-19,8.0,1340.2,26.700000000000003,328.6125,27.0,0.8660254037844386,0.5000000000000001
111.0,2001-02-20,15.0,1072.6,16.6,348.4133333333333,29.0,0.8660254037844386,0.5000000000000001
112.0,2001-02-21,2.0,192.0,3.5,347.1,29.0,0.8660254037844386,0.5000000000000001
113.0,2001-02-22,24.0,2502.3,29.8,349.87083333333334,31.0,0.8660254037844386,0.5000000000000001
114.0,2001-02-23,1.0,186.8,2.1,358.3,31.0,0.8660254037844386,0.5000000000000001
115.0,2001-02-24,19.0,1840.8,31.7,335.4157894736842,31.0,0.8660254037844386,0.5000000000000001
116.0,2001-02-25,25.0,2869.3,34.800000000000004,361.2,31.0,0.8660254037844386,0.5000000000000001
117.0,2001-02-26,74.0,8340.2,93.6,348.7864864864865,32.0,0.8660254037844386,0.5000000000000001
118.0,2001-02-27,23.0,4473.8,44.7,349.4826086956522,34.0,0.8660254037844386,0.5000000000000001
119.0,2001-02-28,45.0,7074.9,56.6,367.24444444444447,31.0,0.8660254037844386,0.5000000000000001
120.0,2001-03-01,18.0,3726.1,35.2,344.7888888888889,32.0,1.0,6.123233995736766e-17
121.0,2001-03-02,12.0,3710.9,35.8,343.45,30.0,1.0,6.123233995736766e-17
122.0,2001-03-03,5.0,531.0,7.300000000000001,350.46,28.0,1.0,6.123233995736766e-17
123.0,2001-03-04,4.0,228.6,8.4,322.5,30.0,1.0,6.123233995736766e-17
124.0,2001-03-05,5.0,269.4,8.1,329.92,30.0,1.0,6.123233995736766e-17
125.0,2001-03-06,2.0,128.2,2.0,358.2,29.0,1.0,6.123233995736766e-17
126.0,2001-03-07,20.0,2692.5,43.4,341.19,29.0,1.0,6.123233995736766e-17
127.0,2001-03-08,26.0,1336.2,29.9,335.03846153846155,31.0,1.0,6.123233995736766e-17
128.0,2001-03-09,9.0,1623.3,18.0,343.0222222222222,32.0,1.0,6.123233995736766e-17
129.0,2001-03-10,13.0,1690.4,18.1,361.3923076923077,30.0,1.0,6.123233995736766e-17
131.0,2001-03-12,24.0,3256.5,41.3,349.1625,30.0,1.0,6.123233995736766e-17
132.0,2001-03-13,17.0,1374.4,24.6,341.1764705882353,32.0,1.0,6.123233995736766e-17
133.0,2001-03-14,13.0,1844.1,23.3,348.7230769230769,28.0,1.0,6.123233995736766e-17
134.0,2001-03-15,16.0,2102.5,25.1,347.30625,28.0,1.0,6.123233995736766e-17
135.0,2001-03-16,7.0,2075.4,7.0,373.1428571428572,27.0,1.0,6.123233995736766e-17
136.0,2001-03-17,2.0,151.2,2.9000000000000004,338.15,29.0,1.0,6.123233995736766e-17
137.0,2001-03-18,5.0,96.1,5.0,323.06,33.0,1.0,6.123233995736766e-17
138.0,2001-03-19,11.0,2321.8,16.0,362.0090909090909,30.0,1.0,6.123233995736766e-17
139.0,2001-03-20,8.0,521.0,9.9,338.6875,31.0,1.0,6.123233995736766e-17
140.0,2001-03-21,1.0,233.7,2.3,357.3,31.0,1.0,6.123233995736766e-17
141.0,2001-03-22,11.0,745.7,13.9,338.92727272727274,32.0,1.0,6.123233995736766e-17
142.0,2001-03-23,1.0,83.6,2.8,319.4,32.0,1.0,6.123233995736766e-17
143.0,2001-03-24,20.0,2904.6,29.1,349.98,31.0,1.0,6.123233995736766e-17
144.0,2001-03-25,11.0,4261.9,29.6,344.26363636363635,32.0,1.0,6.123233995736766e-17
145.0,2001-03-26,13.0,1095.9,19.1,347.20000000000005,32.0,1.0,6.123233995736766e-17
146.0,2001-03-27,11.0,1053.3,15.1,346.60909090909087,28.0,1.0,6.123233995736766e-17
147.0,2001-03-28,34.0,4134.8,64.0,343.0176470588235,29.0,1.0,6.123233995736766e-17
148.0,2001-03-29,41.0,6350.5,55.3,357.8439024390244,27.0,1.0,6.123233995736766e-17
149.0,2001-03-30,20.0,8403.4,58.6,355.375,26.0,1.0,6.123233995736766e-17
150.0,2001-03-31,27.0,3214.1,44.4,345.2,26.0,1.0,6.123233995736766e-17
151.0,2001-04-01,17.0,5658.6,41.0,362.2294117647058,27.0,0.8660254037844387,-0.4999999999999998
152.0,2001-04-02,32.0,5591.1,63.2,351.2125,27.0,0.8660254037844387,-0.4999999999999998
153.0,2001-04-03,65.0,6432.6,84.1,347.6123076923077,28.0,0.8660254037844387,-0.4999999999999998
154.0,2001-04-04,76.0,38305.6,221.2,360.3486842105263,26.0,0.8660254037844387,-0.4999999999999998
155.0,2001-04-05,277.0,77434.5,303.5,385.9292418772563,27.0,0.8660254037844387,-0.4999999999999998
156.0,2001-04-06,28.0,6591.7,58.7,351.2178571428572,27.0,0.8660254037844387,-0.4999999999999998
157.0,2001-04-07,23.0,2160.0,28.7,349.6260869565217,27.0,0.8660254037844387,-0.4999999999999998
158.0,2001-04-08,21.0,3448.7,30.9,358.1952380952381,26.0,0.8660254037844387,-0.4999999999999998
159.0,2001-04-09,36.0,4203.7,66.6,333.8111111111112,27.0,0.8660254037844387,-0.4999999999999998
160.0,2001-04-10,190.0,48359.3,379.2,358.1763157894737,28.0,0.8660254037844387,-0.4999999999999998
161.0,2001-04-11,90.0,16259.6,171.2,351.27777777777777,30.0,0.8660254037844387,-0.4999999999999998
162.0,2001-04-12,203.0,61203.5,264.6,376.3995073891626,27.0,0.8660254037844387,-0.4999999999999998
163.0,2001-04-13,16.0,2039.6,25.1,353.08125,24.0,0.8660254037844387,-0.4999999999999998
164.0,2001-04-14,40.0,3043.5,53.3,338.46750000000003,25.0,0.8660254037844387,-0.4999999999999998
165.0,2001-04-15,37.0,11003.1,72.3,360.0972972972973,27.0,0.8660254037844387,-0.4999999999999998
166.0,2001-04-16,32.0,7064.1,55.4,357.2875,27.0,0.8660254037844387,-0.4999999999999998
167.0,2001-04-17,24.0,5922.7,43.4,360.6208333333333,27.0,0.8660254037844387,-0.4999999999999998
168.0,2001-04-18,71.0,12878.6,133.9,345.20704225352114,27.0,0.8660254037844387,-0.4999999999999998
169.0,2001-04-19,47.0,5869.3,73.9,349.58297872340427,28.0,0.8660254037844387,-0.4999999999999998
170.0,2001-04-20,17.0,2606.4,28.5,355.8235294117647,28.0,0.8660254037844387,-0.4999999999999998
171.0,2001-04-21,35.0,4024.1,55.1,349.54285714285714,25.0,0.8660254037844387,-0.4999999999999998
172.0,2001-04-22,19.0,2054.5,29.7,345.63157894736844,25.0,0.8660254037844387,-0.4999999999999998
173.0,2001-04-23,47.0,7255.3,71.4,356.76170212765953,27.0,0.8660254037844387,-0.4999999999999998
174.0,2001-04-24,28.0,4390.5,46.8,348.19642857142856,27.0,0.8660254037844387,-0.4999999999999998
175.0,2001-04-25,55.0,5649.8,96.7,338.2218181818182,29.0,0.8660254037844387,-0.4999999999999998
176.0,2001-04-26,112.0,18211.8,160.3,354.9276785714286,29.0,0.8660254037844387,-0.4999999999999998
177.0,2001-04-27,47.0,10025.2,100.9,347.27659574468083,27.0,0.8660254037844387,-0.4999999999999998
178.0,2001-04-28,49.0,4544.9,71.9,349.7142857142857,28.0,0.8660254037844387,-0.4999999999999998
179.0,2001-04-29,53.0,29729.0,151.5,351.79811320754715,26.0,0.8660254037844387,-0.4999999999999998
180.0,2001-04-30,116.0,13609.8,135.9,363.0543103448276,25.0,0.8660254037844387,-0.4999999999999998
181.0,2001-05-01,99.0,13854.4,153.1,345.8919191919192,26.0,0.49999999999999994,-0.8660254037844387
182.0,2001-05-02,119.0,23103.1,167.5,366.1924369747899,27.0,0.49999999999999994,-0.8660254037844387
183.0,2001-05-03,62.0,14401.2,114.0,364.3532258064516,27.0,0.49999999999999994,-0.8660254037844387
184.0,2001-05-04,45.0,10134.3,95.2,352.00222222222226,27.0,0.49999999999999994,-0.8660254037844387
185.0,2001-05-05,87.0,9263.9,106.8,352.0586206896552,28.0,0.49999999999999994,-0.8660254037844387
186.0,2001-05-06,46.0,12790.1,64.7,369.6543478260869,26.0,0.49999999999999994,-0.8660254037844387
187.0,2001-05-07,89.0,9333.9,119.1,352.7550561797753,23.0,0.49999999999999994,-0.8660254037844387
188.0,2001-05-08,25.0,2879.3,34.7,353.02,25.0,0.49999999999999994,-0.8660254037844387
189.0,2001-05-09,45.0,5273.3,62.4,350.72444444444443,25.0,0.49999999999999994,-0.8660254037844387
190.0,2001-05-10,63.0,9060.0,91.4,354.8793650793652,27.0,0.49999999999999994,-0.8660254037844387
191.0,2001-05-11,48.0,6794.8,72.7,351.63125,26.0,0.49999999999999994,-0.8660254037844387
192.0,2001-05-12,160.0,38945.9,306.8,357.100625,25.0,0.49999999999999994,-0.8660254037844387
193.0,2001-05-13,74.0,23541.3,150.5,364.2189189189189,25.0,0.49999999999999994,-0.8660254037844387
194.0,2001-05-14,129.0,16912.6,143.5,362.1674418604651,25.0,0.49999999999999994,-0.8660254037844387
195.0,2001-05-15,36.0,9957.3,77.9,354.8305555555555,25.0,0.49999999999999994,-0.8660254037844387
196.0,2001-05-16,75.0,11859.6,99.5,359.72266666666667,27.0,0.49999999999999994,-0.8660254037844387
197.0,2001-05-17,31.0,2688.4,42.1,343.5967741935484,27.0,0.49999999999999994,-0.8660254037844387
198.0,2001-05-18,48.0,8254.9,92.7,349.16041666666666,26.0,0.49999999999999994,-0.8660254037844387
199.0,2001-05-19,115.0,19603.7,165.1,360.6278260869565,23.0,0.49999999999999994,-0.8660254037844387
200.0,2001-05-20,68.0,23964.4,164.5,356.7397058823529,19.0,0.49999999999999994,-0.8660254037844387
201.0,2001-05-21,136.0,17552.1,173.3,356.5176470588235,20.0,0.49999999999999994,-0.8660254037844387
202.0,2001-05-22,43.0,8819.7,70.0,363.81627906976746,23.0,0.49999999999999994,-0.8660254037844387
203.0,2001-05-23,129.0,11068.4,153.5,348.0922480620155,23.0,0.49999999999999994,-0.8660254037844387
204.0,2001-05-24,107.0,29261.8,235.6,357.9747663551402,22.0,0.49999999999999994,-0.8660254037844387
205.0,2001-05-25,72.0,7309.9,94.5,353.3833333333333,23.0,0.49999999999999994,-0.8660254037844387
206.0,2001-05-26,62.0,7637.4,100.6,344.083870967742,24.0,0.49999999999999994,-0.8660254037844387
207.0,2001-05-27,59.0,7556.9,127.5,337.99830508474577,26.0,0.49999999999999994,-0.8660254037844387
208.0,2001-05-28,119.0,16148.8,162.1,354.7386554621849,22.0,0.49999999999999994,-0.8660254037844387
209.0,2001-05-29,73.0,16951.7,132.0,359.472602739726,21.0,0.49999999999999994,-0.8660254037844387
210.0,2001-05-30,89.0,11204.2,108.8,359.90449438202245,23.0,0.49999999999999994,-0.8660254037844387
211.0,2001-05-31,46.0,5843.9,94.2,339.9586956521739,23.0,0.49999999999999994,-0.8660254037844387
212.0,2001-06-01,112.0,29139.1,126.7,379.73035714285714,23.0,1.2246467991473532e-16,-1.0
213.0,2001-06-02,46.0,8960.3,75.9,359.8695652173913,25.0,1.2246467991473532e-16,-1.0
214.0,2001-06-03,30.0,7696.3,60.9,355.6333333333333,24.0,1.2246467991473532e-16,-1.0
215.0,2001-06-04,54.0,7832.6,75.0,357.4851851851852,24.0,1.2246467991473532e-16,-1.0
216.0,2001-06-05,42.0,14848.1,107.7,355.9095238095238,24.0,1.2246467991473532e-16,-1.0
217.0,2001-06-06,145.0,15315.9,182.4,351.68413793103446,24.0,1.2246467991473532e-16,-1.0
218.0,2001-06-07,11.0,738.6,13.5,345.6363636363636,24.0,1.2246467991473532e-16,-1.0
219.0,2001-06-08,10.0,1419.4,13.2,359.5,24.0,1.2246467991473532e-16,-1.0
220.0,2001-06-09,10.0,794.8,15.0,340.27,26.0,1.2246467991473532e-16,-1.0
221.0,2001-06-10,36.0,7839.8,50.900000000000006,367.15,26.0,1.2246467991473532e-16,-1.0
222.0,2001-06-11,26.0,6719.099999999999,59.6,344.9846153846154,24.0,1.2246467991473532e-16,-1.0
223.0,2001-06-12,64.0,7622.5,93.9,345.9046875,22.0,1.2246467991473532e-16,-1.0
224.0,2001-06-13,54.0,9049.8,72.8,362.83518518518514,26.0,1.2246467991473532e-16,-1.0
225.0,2001-06-14,16.0,737.2,18.4,333.9,24.0,1.2246467991473532e-16,-1.0
226.0,2001-06-15,13.0,3585.4,16.8,381.0,18.0,1.2246467991473532e-16,-1.0
245.0,2001-07-04,39.0,26609.4,105.0,363.1820512820513,22.0,-0.5000000000000001,-0.8660254037844386
246.0,2001-07-05,29.0,2576.5,37.9,344.79655172413794,23.0,-0.5000000000000001,-0.8660254037844386
247.0,2001-07-06,37.0,6174.6,51.1,359.7972972972973,24.0,-0.5000000000000001,-0.8660254037844386
248.0,2001-07-07,14.0,1019.4,14.1,345.36428571428576,19.0,-0.5000000000000001,-0.8660254037844386
249.0,2001-07-08,44.0,3370.6,52.4,343.42727272727274,19.0,-0.5000000000000001,-0.8660254037844386
250.0,2001-07-09,31.0,8202.9,89.9,339.8322580645161,20.0,-0.5000000000000001,-0.8660254037844386
251.0,2001-07-10,33.0,3179.3,36.6,353.5757575757576,21.0,-0.5000000000000001,-0.8660254037844386
252.0,2001-07-11,23.0,2892.9,40.2,349.3260869565217,23.0,-0.5000000000000001,-0.8660254037844386
253.0,2001-07-12,25.0,2346.2,33.7,345.94800000000004,24.0,-0.5000000000000001,-0.8660254037844386
254.0,2001-07-13,8.0,519.2,11.1,336.775,25.0,-0.5000000000000001,-0.8660254037844386
255.0,2001-07-14,45.0,9418.2,73.1,362.38444444444445,25.0,-0.5000000000000001,-0.8660254037844386
256.0,2001-07-15,19.0,3349.6,30.3,355.37368421052633,25.0,-0.5000000000000001,-0.8660254037844386
257.0,2001-07-16,16.0,2075.8,24.2,344.8625,24.0,-0.5000000000000001,-0.8660254037844386
258.0,2001-07-17,17.0,1716.6,18.4,362.8176470588235,22.0,-0.5000000000000001,-0.8660254037844386
259.0,2001-07-18,7.0,1321.4,10.9,362.0571428571429,22.0,-0.5000000000000001,-0.8660254037844386
260.0,2001-07-19,23.0,2472.9,28.4,355.7391304347826,23.0,-0.5000000000000001,-0.8660254037844386
261.0,2001-07-20,15.0,3255.7,27.4,360.35333333333335,23.0,-0.5000000000000001,-0.8660254037844386
262.0,2001-07-21,18.0,2248.8,26.4,351.71666666666664,24.0,-0.5000000000000001,-0.8660254037844386
263.0,2001-07-22,86.0,16305.0,148.4,350.97441860465113,23.0,-0.5000000000000001,-0.8660254037844386
264.0,2001-07-23,30.0,5637.7,70.6,342.96,23.0,-0.5000000000000001,-0.8660254037844386
265.0,2001-07-24,38.0,2720.1,51.9,342.4526315789474,20.0,-0.5000000000000001,-0.8660254037844386
266.0,2001-07-25,33.0,3868.3,57.9,339.07272727272726,23.0,-0.5000000000000001,-0.8660254037844386
267.0,2001-07-26,63.0,8154.5,80.10000000000001,357.6984126984127,21.0,-0.5000000000000001,-0.8660254037844386
268.0,2001-07-27,31.0,4241.8,48.1,354.916129032258,19.0,-0.5000000000000001,-0.8660254037844386
269.0,2001-07-28,73.0,10203.8,108.6,355.23561643835615,19.0,-0.5000000000000001,-0.8660254037844386
270.0,2001-07-29,63.0,13399.3,84.1,364.9111111111112,24.0,-0.5000000000000001,-0.8660254037844386
271.0,2001-07-30,70.0,18040.4,116.3,362.28,24.0,-0.5000000000000001,-0.8660254037844386
272.0,2001-07-31,164.0,30878.9,220.5,364.28170731707314,24.0,-0.5000000000000001,-0.8660254037844386
273.0,2001-08-01,139.0,87033.5,419.2,357.07697841726616,25.0,-0.8660254037844384,-0.5000000000000004
274.0,2001-08-02,380.0,68259.1,455.9,360.8807894736842,21.0,-0.8660254037844384,-0.5000000000000004
275.0,2001-08-03,122.0,29066.5,213.6,355.63524590163934,21.0,-0.8660254037844384,-0.5000000000000004
276.0,2001-08-04,146.0,18688.2,181.0,355.75616438356167,21.0,-0.8660254037844384,-0.5000000000000004
277.0,2001-08-05,58.0,12298.5,110.7,351.5965517241379,25.0,-0.8660254037844384,-0.5000000000000004
278.0,2001-08-06,66.0,9963.5,109.4,349.0984848484849,27.0,-0.8660254037844384,-0.5000000000000004
279.0,2001-08-07,95.0,20735.5,165.9,354.0105263157895,23.0,-0.8660254037844384,-0.5000000000000004
280.0,2001-08-08,74.0,16985.0,163.4,350.3554054054054,27.0,-0.8660254037844384,-0.5000000000000004
281.0,2001-08-09,187.0,36805.4,275.0,362.6550802139037,23.0,-0.8660254037844384,-0.5000000000000004
282.0,2001-08-10,94.0,17540.1,182.6,349.32978723404256,24.0,-0.8660254037844384,-0.5000000000000004
283.0,2001-08-11,150.0,18332.8,236.0,349.818,22.0,-0.8660254037844384,-0.5000000000000004
284.0,2001-08-12,108.0,18440.7,195.8,352.38518518518515,23.0,-0.8660254037844384,-0.5000000000000004
285.0,2001-08-13,131.0,25391.5,215.0,361.0526717557252,24.0,-0.8660254037844384,-0.5000000000000004
286.0,2001-08-14,98.0,13842.6,170.3,349.24693877551016,22.0,-0.8660254037844384,-0.5000000000000004
287.0,2001-08-15,114.0,21428.7,198.6,353.87280701754383,23.0,-0.8660254037844384,-0.5000000000000004
288.0,2001-08-16,256.0,35665.2,338.4,357.79453125,25.0,-0.8660254037844384,-0.5000000000000004
289.0,2001-08-17,93.0,12889.7,157.8,345.9645161290323,25.0,-0.8660254037844384,-0.5000000000000004
290.0,2001-08-18,118.0,14122.2,178.4,347.4381355932203,22.0,-0.8660254037844384,-0.5000000000000004
291.0,2001-08-19,88.0,15491.9,154.2,351.44204545454545,23.0,-0.8660254037844384,-0.5000000000000004
292.0,2001-08-20,142.0,17408.8,202.7,348.8654929577465,23.0,-0.8660254037844384,-0.5000000000000004
293.0,2001-08-21,109.0,18228.9,192.4,352.3467889908257,25.0,-0.8660254037844384,-0.5000000000000004
294.0,2001-08-22,162.0,28590.3,266.5,356.80370370370366,23.0,-0.8660254037844384,-0.5000000000000004
295.0,2001-08-23,274.0,41713.6,378.3,357.8350364963504,23.0,-0.8660254037844384,-0.5000000000000004
296.0,2001-08-24,73.0,16248.6,173.1,346.0,21.0,-0.8660254037844384,-0.5000000000000004
297.0,2001-08-25,518.0,70816.4,626.6,359.10675675675674,23.0,-0.8660254037844384,-0.5000000000000004
298.0,2001-08-26,162.0,33870.1,290.1,350.71543209876546,23.0,-0.8660254037844384,-0.5000000000000004
299.0,2001-08-27,205.0,28047.6,313.4,353.4619512195122,20.0,-0.8660254037844384,-0.5000000000000004
300.0,2001-08-28,147.0,19223.4,227.0,351.1448979591837,21.0,-0.8660254037844384,-0.5000000000000004
301.0,2001-08-29,289.0,51489.4,456.9,354.85640138408303,23.0,-0.8660254037844384,-0.5000000000000004
302.0,2001-08-30,653.0,166216.0,1012.4,364.6033690658499,24.0,-0.8660254037844384,-0.5000000000000004
