date,fire_area,soi,max_t_bne,max_t_mel,max_t_cns,max_t_pth,max_t_syd,sin_signal,cos_signal,year
2019-06-03,211.53,-10.4,22.0,10.1,26.8,23.9,18.8,0.47115950767386416,-0.8820480249558534,2019
2019-06-04,129.77000000000004,-10.4,17.2,12.0,25.3,22.8,14.2,0.4559066935084588,-0.8900275764346767,2019
2019-06-05,83.47999999999999,-10.4,22.4,12.2,22.6,23.0,14.4,0.440518784350495,-0.8977433935342337,2019
2019-06-06,685.98,-10.4,22.3,14.6,23.9,22.8,18.1,0.42500033996955416,-0.9051931898913974,2019
2019-06-07,276.07,-10.4,22.4,17.1,22.6,19.4,17.1,0.40935595881562176,-0.9123747579707272,2019
2019-06-08,228.27,-10.4,18.1,18.8,25.8,19.0,16.2,0.3935902766564671,-0.9192859697186103,2019
2019-06-09,143.83000000000004,-10.4,24.9,16.7,27.5,17.5,22.0,0.3777079652039649,-0.9259247771938498,2019
2019-06-10,131.29999999999998,-10.4,24.7,18.1,27.8,19.4,22.7,0.36171373072976765,-0.9322892131745133,2019
2019-06-11,143.86,-10.4,25.9,16.9,28.1,15.7,21.9,0.3456123126707335,-0.9383773917408641,2019
2019-06-12,118.31,-10.4,25.0,16.0,26.6,18.2,21.0,0.3294084822245304,-0.9441875088341993,2019
2019-06-13,142.37,-10.4,25.2,16.1,26.5,19.7,22.0,0.3131070409358265,-0.9497178427914318,2019
2019-06-14,210.19999999999993,-10.4,27.5,16.9,27.5,17.6,20.4,0.2967128192734903,-0.9549667548552552,2019
2019-06-15,203.50000000000006,-10.4,25.9,14.7,26.9,18.6,18.8,0.2802306751992163,-0.9599326896597445,2019
2019-06-16,119.98,-10.4,24.0,16.0,27.8,18.1,16.0,0.2636654927280075,-0.9646141756912434,2019
2019-06-17,186.42,-10.4,22.7,17.5,27.9,17.3,15.7,0.24702218048093594,-0.9690098257244061,2019
2019-06-19,212.74999999999997,-10.4,24.2,11.3,26.5,18.9,15.8,0.21352091543979612,-0.9769384927771817,2019
2019-06-20,645.6300000000001,-10.4,20.7,10.0,25.8,19.7,15.9,0.19667288979357647,-0.980469160361632,2019
2019-06-21,217.93,-10.4,23.3,11.9,25.7,24.5,14.9,0.1797665857255624,-0.9837092937736097,2019
2019-06-22,194.36,-10.4,21.4,11.5,25.7,21.3,14.5,0.16280701293851715,-0.986657932891657,2019
2019-06-23,194.54,-10.4,21.7,11.0,25.8,19.9,15.0,0.14579919691987467,-0.9893142039703663,2019
2019-06-24,344.73,-10.4,20.4,15.8,26.4,19.8,16.4,0.12874817745258088,-0.99167731989929,2019
2019-06-25,305.82000000000005,-10.4,20.3,15.8,26.6,21.0,17.9,0.11165900712169467,-0.993746580436178,2019
2019-06-26,286.76,-10.4,17.7,16.8,25.3,20.1,17.6,0.09453674981719956,-0.9955213724144752,2019
2019-06-27,406.47,-10.4,22.7,16.1,26.6,17.5,18.7,0.07738647923346301,-0.9970011699250151,2019
2019-06-28,135.5,-10.4,23.0,17.6,27.9,15.8,21.6,0.06021327736579302,-0.9981855344718586,2019
2019-06-29,228.19,-10.4,23.5,14.6,24.8,16.8,21.4,0.04302223300453059,-0.99907411510223,2019
2019-06-30,221.12000000000003,-10.4,25.0,13.6,26.2,16.0,19.1,0.02581844022713308,-0.9996666485105112,2019
2019-07-01,203.89,-5.6,23.5,12.7,26.4,20.2,18.9,0.008606996888688698,-0.9999629591162655,2019
2019-07-02,199.34000000000003,-5.6,23.0,15.8,25.9,20.6,21.7,-0.008606996888688453,-0.9999629591162655,2019
2019-07-03,333.16999999999996,-5.6,23.3,13.8,26.6,21.7,18.8,-0.025818440227132835,-0.9996666485105112,2019
2019-07-04,275.3,-5.6,23.7,12.9,24.5,19.1,18.4,-0.04302223300453034,-0.99907411510223,2019
2019-07-05,200.29,-5.6,22.0,17.4,26.4,13.5,18.4,-0.060213277365792774,-0.9981855344718586,2019
2019-07-06,269.92,-5.6,21.1,17.4,26.4,18.2,20.2,-0.07738647923346277,-0.9970011699250151,2019
2019-07-07,85.69,-5.6,20.9,16.4,28.2,19.2,20.1,-0.09453674981719933,-0.9955213724144752,2019
2019-07-08,161.45000000000002,-5.6,20.3,14.8,28.2,20.5,21.6,-0.11165900712169444,-0.9937465804361781,2019
2019-07-09,163.54,-5.6,24.0,15.1,24.8,18.3,18.8,-0.12874817745258066,-0.99167731989929,2019
2019-07-10,211.90000000000003,-5.6,23.7,15.2,27.1,18.1,18.6,-0.14579919691987442,-0.9893142039703664,2019
2019-07-11,234.69000000000003,-5.6,24.5,12.9,27.2,18.6,21.1,-0.16280701293851646,-0.9866579328916572,2019
2019-07-12,78.0,-5.6,26.0,14.7,25.0,18.7,21.2,-0.17976658572556214,-0.9837092937736098,2019
2019-07-13,310.66,-5.6,23.8,11.4,26.7,19.1,16.2,-0.19667288979357622,-0.9804691603616321,2019
2019-07-14,275.28999999999996,-5.6,20.1,13.0,26.3,19.3,17.9,-0.2135209154397959,-0.9769384927771817,2019
2019-07-15,500.06999999999994,-5.6,20.1,13.7,23.8,19.8,18.1,-0.23030567023061196,-0.973118337233262,2019
2019-07-16,554.47,-5.6,23.2,13.1,23.9,21.9,21.6,-0.24702218048093572,-0.9690098257244062,2019
2019-07-17,546.5799999999999,-5.6,23.6,12.7,24.8,22.4,20.8,-0.2636654927280072,-0.9646141756912435,2019
2019-07-18,366.40999999999997,-5.6,24.7,14.4,25.6,20.7,20.0,-0.2802306751992161,-0.9599326896597445,2019
2019-07-19,300.61,-5.6,22.9,14.7,24.8,19.4,19.5,-0.2967128192734901,-0.9549667548552553,2019
2019-07-20,410.74999999999994,-5.6,23.1,16.0,25.2,17.7,20.9,-0.31310704093582625,-0.9497178427914318,2019
2019-07-21,451.37000000000006,-5.6,22.1,14.7,25.3,19.2,24.6,-0.3294084822245298,-0.9441875088341996,2019
2019-07-22,395.49,-5.6,24.3,15.5,27.1,17.4,23.9,-0.3456123126707333,-0.9383773917408642,2019
2019-07-23,632.74,-5.6,27.1,15.0,23.7,19.0,24.2,-0.3617137307297674,-0.9322892131745134,2019
2019-07-24,992.95,-5.6,26.9,14.5,26.4,20.8,20.7,-0.37770796520396466,-0.9259247771938499,2019
2019-07-25,323.6,-5.6,23.9,15.9,26.6,17.0,20.3,-0.3935902766564669,-0.9192859697186104,2019
2019-07-26,494.53999999999996,-5.6,23.3,12.6,26.9,15.9,19.6,-0.40935595881562153,-0.9123747579707273,2019
2019-07-27,253.84,-5.6,25.9,14.6,27.2,20.3,18.4,-0.42500033996955394,-0.9051931898913975,2019
2019-07-28,222.93,-5.6,24.1,14.2,24.7,19.0,19.4,-0.4405187843504948,-0.8977433935342338,2019
2019-07-29,276.91,-5.6,24.0,14.8,27.0,17.3,20.8,-0.4559066935084586,-0.8900275764346768,2019
2019-07-30,335.22,-5.6,25.9,11.8,27.6,23.2,15.1,-0.47115950767386355,-0.8820480249558538,2019
2019-07-31,438.5,-5.6,22.4,12.3,27.0,22.9,15.8,-0.4862727071086898,-0.8738071036110809,2019
2019-08-01,252.20999999999998,-4.4,21.8,12.8,27.2,20.8,20.1,-0.5012418134457756,-0.8653072543632061,2019
2019-08-02,338.70000000000005,-4.4,22.1,12.5,25.1,24.9,17.4,-0.5160623910158526,-0.8565509959010037,2019
2019-08-03,183.24999999999997,-4.4,23.6,13.2,23.0,22.3,21.4,-0.5307300481619335,-0.847540922892831,2019
2019-08-04,195.59,-4.4,24.0,13.0,24.9,19.6,17.8,-0.5452404385406511,-0.8382797052177743,2019
2019-08-05,150.16000000000003,-4.4,23.4,15.0,25.5,18.0,21.2,-0.5595892624101767,-0.8287700871745036,2019
2019-08-06,384.72999999999996,-4.4,24.0,12.7,26.4,16.4,20.4,-0.5737722679043247,-0.81901488666808,2019
2019-08-07,278.34000000000003,-4.4,23.1,14.6,24.9,16.5,23.5,-0.587785252292473,-0.8090169943749475,2019
2019-08-08,183.77,-4.4,28.7,13.2,27.8,15.8,21.5,-0.6016240632249223,-0.798779372886365,2019
2019-08-09,306.05,-4.4,25.3,9.2,28.6,18.0,18.3,-0.6152845999633274,-0.7883050558305257,2019
2019-08-10,447.54,-4.4,22.9,12.3,29.2,19.0,16.0,-0.6287628145958345,-0.7775971469736268,2019
2019-08-11,468.52,-4.4,20.6,12.2,25.6,22.5,16.5,-0.6420547132365636,-0.7666588193001592,2019
2019-08-12,554.5899999999999,-4.4,22.0,12.4,25.2,24.7,16.4,-0.655156357209085,-0.7554933140726804,2019
2019-08-13,328.75,-4.4,23.3,12.8,26.0,20.3,17.0,-0.6680638642135336,-0.7441039398713605,2019
2019-08-14,322.64,-4.4,22.7,14.0,26.4,17.3,19.6,-0.6807734094770164,-0.7324940716135788,2019
2019-08-15,162.02999999999997,-4.4,23.8,15.9,25.7,17.6,21.8,-0.6932812268869775,-0.7206671495538611,2019
2019-08-16,335.46000000000004,-4.4,24.7,16.4,27.9,17.9,25.8,-0.7055836101071777,-0.7086266782644597,2019
2019-08-17,112.04999999999998,-4.4,27.7,15.6,27.2,16.1,17.4,-0.7176769136759618,-0.6963762255968724,2019
2019-08-18,163.73000000000002,-4.4,24.4,18.0,27.9,18.6,21.3,-0.7295575540864874,-0.6839194216246107,2019
2019-08-19,412.93,-4.4,28.6,11.8,27.5,19.5,17.4,-0.7412220108485955,-0.6712599575675318,2019
2019-08-20,375.39000000000004,-4.4,23.1,16.1,27.4,22.8,21.5,-0.7526668275320083,-0.6584015846980489,2019
2019-08-21,362.12,-4.4,26.2,15.7,26.2,23.5,22.3,-0.7638886127905429,-0.64534811322955,2019
2019-08-22,333.07,-4.4,25.4,12.9,26.9,26.4,19.5,-0.7748840413670406,-0.6321034111873488,2019
2019-08-23,230.09,-4.4,23.7,15.3,28.5,15.8,19.9,-0.7856498550787144,-0.6186714032625032,2019
2019-08-24,128.95999999999998,-4.4,23.0,17.9,27.7,16.9,25.9,-0.7961828637826154,-0.6050560696488494,2019
2019-08-25,191.62,-4.4,24.9,13.7,25.9,20.2,21.0,-0.8064799463209447,-0.5912614448635782,2019
2019-08-26,192.86000000000004,-4.4,27.2,14.0,28.6,20.7,15.8,-0.8165380514459157,-0.5772916165517278,2019
2019-08-27,207.62,-4.4,25.4,15.4,28.4,23.3,15.8,-0.8263541987239095,-0.5631507242749187,2019
2019-08-28,412.12,-4.4,23.3,12.2,29.1,30.0,20.2,-0.8359254794186365,-0.5488429582847199,2019
2019-08-29,377.02,-4.4,19.7,12.1,29.0,21.5,15.0,-0.8452490573530629,-0.5343725582809793,2019
2019-08-30,251.89,-4.4,23.7,15.7,28.4,19.6,15.5,-0.8543221697498269,-0.5197438121555157,2019
2019-08-31,195.25,-4.4,24.5,17.6,29.6,19.2,16.4,-0.8631421280499115,-0.5049610547215202,2019
2019-09-01,248.67000000000002,-12.4,25.8,18.8,28.7,19.1,23.3,-0.8717063187093218,-0.4900286664290594,2019
2019-09-02,249.29000000000002,-12.4,29.3,17.5,27.9,20.2,19.1,-0.8800122039735356,-0.4749510720670502,2019
2019-09-03,388.21000000000004,-12.4,27.3,21.6,28.1,18.2,23.7,-0.888057322629493,-0.4597327394521046,2019
2019-09-04,276.61000000000007,-12.4,33.7,19.6,29.9,17.4,29.2,-0.8958392907349089,-0.44437817810461344,2019
2019-09-05,435.47,-12.4,31.7,19.4,29.6,16.9,21.7,-0.9033558023246842,-0.4288919379124841,2019
2019-09-06,1290.56,-12.4,34.8,15.6,29.2,20.2,30.4,-0.9106046300942162,-0.41327860778290443,2019
2019-09-07,934.28,-12.4,26.4,13.1,28.0,20.8,20.3,-0.9175836260593934,-0.3975428142825566,2019
2019-09-08,1077.3899999999999,-12.4,25.9,15.4,30.2,25.1,20.1,-0.924290722193093,-0.3816892202666594,2019
2019-09-09,975.79,-12.4,23.6,12.7,29.4,33.1,17.4,-0.9307239310379793,-0.3657225234972692,2019
2019-09-10,750.55,-12.4,23.1,14.5,29.1,28.0,16.4,-0.9368813462954315,-0.34964745525122826,2019
2019-09-11,613.5799999999999,-12.4,23.0,20.2,27.0,23.5,20.7,-0.9427611433904206,-0.33346877891818705,2019
2019-09-12,759.3100000000001,-12.4,25.1,20.0,27.4,25.3,27.6,-0.9483615800121716,-0.31719128858910595,2019
2019-09-13,678.7,-12.4,30.5,17.6,28.0,26.7,20.1,-0.9536809966304455,-0.300819807635668,2019
2019-09-14,716.19,-12.4,30.5,19.9,29.4,24.3,19.8,-0.9587178169872964,-0.2843591872810036,2019
2019-09-15,656.6600000000001,-12.4,25.0,19.5,28.3,21.7,28.6,-0.9634705485641486,-0.26781430516217486,2019
2019-09-16,332.40000000000003,-12.4,26.2,12.4,29.5,26.6,28.7,-0.9679377830240642,-0.25119006388481957,2019
2019-09-17,318.26,-12.4,27.7,13.2,29.0,22.6,15.7,-0.9721181966290612,-0.23449138957041052,2019
2019-09-18,328.48,-12.4,27.2,19.4,27.1,21.8,17.5,-0.9760105506323682,-0.21772323039653224,2019
2019-09-19,274.45,-12.4,25.7,23.0,29.1,15.6,21.9,-0.9796136916454901,-0.20089055513063528,2019
2019-09-20,360.29999999999995,-12.4,26.9,24.7,29.9,18.0,23.0,-0.9829265519799822,-0.18399835165767986,2019
2019-09-21,123.48,-12.4,26.9,18.9,29.5,18.8,24.1,-0.9859481499638303,-0.1670516255021195,2019
2019-09-22,211.63000000000002,-12.4,26.8,15.4,29.6,20.6,23.4,-0.9886775902323404,-0.15005539834465262,2019
2019-09-23,276.80999999999995,-12.4,29.7,15.9,29.4,26.5,22.0,-0.9911140639934546,-0.13301470653419636,2019
2019-09-24,272.4,-12.4,24.9,14.9,29.4,28.4,22.1,-0.9932568492674143,-0.11593459959550066,2019
2019-09-25,240.41000000000003,-12.4,26.3,16.5,29.9,23.2,20.2,-0.9951053111006974,-0.09882013873287211,2019
2019-09-26,193.29000000000005,-12.4,25.8,20.5,29.9,22.8,22.1,-0.99665890175417,-0.08167639533042288,2019
2019-09-27,285.06,-12.4,26.9,19.4,29.7,22.1,27.7,-0.9979171608653922,-0.06450844944931713,2019
2019-09-28,375.74,-12.4,31.1,14.6,30.2,23.4,19.0,-0.9988797155850335,-0.04732138832243232,2019
2019-09-29,352.96000000000004,-12.4,26.1,15.3,30.5,31.0,22.3,-0.9995462806873573,-0.03012030484690836,2019
2019-09-30,628.73,-12.4,28.2,14.7,30.4,24.0,18.1,-0.9999166586547379,-0.012910296075008843,2019
2019-10-01,880.5900000000001,-5.6,25.2,22.6,31.3,22.5,21.3,-0.9999907397361901,0.004303538296243821,2019
2019-10-02,446.6,-5.6,24.7,26.4,30.8,23.5,25.6,-0.9997685019798909,0.021516097436222233,2019
2019-10-03,730.87,-5.6,25.9,28.9,29.3,26.3,31.1,-0.9992500112396835,0.03872228089217399,2019
2019-10-04,1134.18,-5.6,26.7,15.7,27.7,20.3,34.7,-0.9984354211555643,0.05591699010060302,2019
2019-10-05,1541.23,-5.6,30.3,23.3,28.7,20.4,18.9,-0.9973249731081556,0.07309512989807687,2019
2019-10-06,471.80999999999995,-5.6,27.1,24.4,29.6,21.3,23.6,-0.9959189961471792,0.0902516100310407,2019
2019-10-07,521.52,-5.6,30.8,16.8,29.9,25.3,22.6,-0.9942179068939521,0.10738134666416217,2019
2019-10-08,1063.67,-5.6,30.5,13.3,28.4,30.8,23.3,-0.9922222094179324,0.12447926388678869,2019
2019-10-09,759.14,-5.6,26.0,15.1,29.4,28.9,17.6,-0.989932495087353,0.141540295217043,2019
2019-10-11,805.65,-5.6,23.7,19.3,28.9,21.1,19.0,-0.9844738167520923,0.17553149042142777,2019
2019-10-12,842.25,-5.6,21.3,19.6,28.9,21.2,19.2,-0.9813064702716093,0.19245158197082995,2019
2019-10-13,940.54,-5.6,25.3,22.3,29.4,20.9,19.9,-0.9778483415056569,0.209314645963048,2019
2019-10-14,1005.9699999999999,-5.6,25.9,25.6,29.3,20.8,23.6,-0.9741004551724206,0.22611568550828803,2019
2019-10-15,708.48,-5.6,27.2,18.4,28.9,19.5,26.1,-0.9700639218515072,0.24284972209593494,2019
2019-10-16,671.0699999999999,-5.6,28.6,19.8,28.4,21.2,25.8,-0.965739937654855,0.25951179706979943,2019
2019-10-17,931.95,-5.6,30.6,15.0,29.2,22.1,29.7,-0.961129783872301,0.27609697309746795,2019
2019-10-18,1143.2800000000002,-5.6,27.2,21.3,29.5,25.4,25.0,-0.9562348265919058,0.2926003356333479,2019
2019-10-19,1398.29,-5.6,26.3,15.7,29.7,32.3,30.0,-0.9510565162951536,0.30901699437494723,2019
2019-10-20,1698.98,-5.6,28.4,16.7,29.4,23.9,21.5,-0.9455963874271425,0.32534208471198034,2019
2019-10-21,1979.06,-5.6,25.0,17.3,31.7,23.9,23.8,-0.9398560579418956,0.34157076916785517,2019
2019-10-22,1429.15,-5.6,25.0,22.5,29.5,25.6,25.1,-0.9338372288229252,0.35769823883312546,2019
2019-10-23,1080.9,-5.6,26.6,28.9,29.8,23.5,26.5,-0.9275416835791969,0.3737197147904684,2019
2019-10-24,843.9000000000001,-5.6,27.2,33.5,29.8,20.4,28.1,-0.9209712877166346,0.38963044953078774,2019
2019-10-25,689.02,-5.6,27.5,23.5,30.1,23.4,38.2,-0.9141279881853341,0.4054257283599965,2019
2019-10-26,810.51,-5.6,27.6,16.0,30.8,28.9,32.5,-0.9070138128026362,0.42110087079608916,2019
2019-10-27,802.27,-5.6,29.6,17.3,30.8,36.5,22.5,-0.8996308696522438,0.43665123195606304,2019
2019-10-28,799.89,-5.6,27.4,22.9,30.6,22.7,22.3,-0.8919813464595484,0.4520722039323045,2019
2019-10-29,523.9700000000001,-5.6,26.2,30.1,30.4,26.8,26.8,-0.8840675099433637,0.46735921715800205,2019
2019-10-30,754.0,-5.6,24.7,28.3,29.7,22.0,29.2,-0.8758917051442429,0.4825077417612184,2019
2019-10-31,833.5900000000001,-5.6,26.7,33.6,29.5,17.9,28.0,-0.867456354729597,0.4975132889071803,2019
2019-11-01,278.84000000000003,-9.3,24.7,34.2,30.9,19.6,27.5,-0.858763958275803,0.5123714121284235,2019
2019-11-02,388.96000000000004,-9.3,26.0,18.2,31.1,21.2,27.9,-0.8498170915275282,0.5270777086423716,2019
2019-11-03,502.45,-9.3,27.3,20.4,31.6,22.5,32.9,-0.8406184056344783,0.5416278206559811,2019
2019-11-04,986.35,-9.3,30.9,16.3,31.0,26.3,24.4,-0.8311706263658084,0.5560174366570438,2019
2019-11-05,1073.43,-9.3,29.2,19.7,31.5,24.6,19.1,-0.8214765533024145,0.5702422926917867,2019
2019-11-06,1118.9300000000003,-9.3,29.7,24.0,32.9,24.6,30.5,-0.8115390590073611,0.5842981736283683,2019
2019-11-07,2913.54,-9.3,34.8,19.8,31.7,26.5,30.8,-0.8013610881746764,0.5981809144059166,2019
2019-11-08,6109.0,-9.3,34.5,14.6,30.0,32.4,32.1,-0.7909456567567774,0.6118864012687242,2019
2019-11-09,3200.63,-9.3,31.5,14.3,30.2,39.1,19.9,-0.7802958510707755,0.6254105729852464,2019
2019-11-10,2244.4300000000003,-9.3,33.3,17.9,34.6,24.0,23.9,-0.7694148268839381,0.6387494220515268,2019
2019-11-12,2981.24,-9.3,30.8,17.3,31.3,30.3,37.9,-0.7469720876965557,0.664855397964286,2019
2019-11-13,1771.8000000000002,-9.3,33.8,17.1,29.7,35.7,22.2,-0.7354170229639858,0.6776147890466887,2019
2019-11-14,1316.21,-9.3,29.8,22.3,30.7,37.7,26.1,-0.723644038295913,0.6901733882429714,2019
2019-11-15,2751.75,-9.3,31.6,19.5,30.8,38.4,33.8,-0.7116566222817751,0.7025274741691566,2019
2019-11-16,1578.1399999999999,-9.3,34.7,18.6,32.0,40.4,22.9,-0.6994583270516471,0.7146733860429608,2019
2019-11-17,1828.8600000000001,-9.3,30.5,17.2,31.0,28.6,22.3,-0.6870527672236669,0.7266075247685657,2019
2019-11-18,1705.1200000000001,-9.3,28.2,28.4,31.5,32.0,27.2,-0.6744436188329457,0.7383263540031063,2019
2019-11-19,2293.52,-9.3,31.9,20.2,33.1,25.4,34.9,-0.6616346182422783,0.7498264012045686,2019
2019-11-20,1401.73,-9.3,32.0,35.0,31.3,20.8,23.9,-0.6486295610349818,0.7611042586607742,2019
2019-11-21,1601.99,-9.3,29.3,41.6,32.3,23.8,29.4,-0.6354323008901775,0.7721565844991641,2019
2019-11-22,1236.89,-9.3,30.3,20.7,32.6,26.2,22.0,-0.622046748440868,0.7829801036770625,2019
2019-11-23,959.49,-9.3,30.0,24.2,33.1,30.2,22.3,-0.6084768701151264,0.7935716089521472,2019
2019-11-24,1115.22,-9.3,29.9,24.8,33.2,28.1,23.4,-0.5947266869607633,0.8039279618328213,2019
2019-11-25,1018.0900000000001,-9.3,30.5,29.3,30.7,29.0,32.1,-0.5808002734538014,0.8140460935082175,2019
2019-11-26,1056.63,-9.3,30.6,15.0,32.2,34.4,37.2,-0.5667017562911177,0.8239230057575542,2019
2019-11-27,661.72,-9.3,31.7,25.7,31.1,34.2,23.0,-0.5524353131676195,0.83355577183857,2019
2019-11-28,526.43,-9.3,28.9,23.8,33.1,29.4,27.8,-0.5380051715383,0.8429415373547827,2019
2019-11-29,832.5600000000001,-9.3,31.3,22.8,32.8,27.8,29.5,-0.5234156073655503,0.8520775211013093,2019
2019-11-30,444.46000000000004,-9.3,32.1,19.2,31.7,29.6,22.7,-0.508670943852105,0.8609610158889941,2019
2019-12-01,1450.65,-5.5,31.4,17.5,31.2,32.9,24.1,-0.4937755501599774,0.8695893893466109,2019
2019-12-02,1513.7000000000003,-5.5,34.5,16.3,32.1,35.6,23.6,-0.47873384011578907,0.8779600847008878,2019
2019-12-03,1853.2,-5.5,35.2,22.8,33.6,41.6,28.0,-0.4635502709028512,0.8860706215341377,2019
2019-12-04,3559.85,-5.5,33.9,23.4,33.1,37.6,31.0,-0.4482293417404106,0.893918596519257,2019
2019-12-05,3098.0899999999997,-5.5,37.7,24.9,33.1,39.2,33.9,-0.4327755925504317,0.9015016841318838,2019
2019-12-06,4633.3,-5.5,38.6,20.9,33.0,38.9,28.4,-0.41719360261231697,0.9088176373395028,2019
2019-12-07,2339.8199999999997,-5.5,38.1,23.7,32.4,26.5,26.5,-0.4014879892059729,0.9158642882672873,2019
2019-12-08,1549.71,-5.5,32.6,29.4,32.4,25.1,26.2,-0.38566340624360745,0.9226395488404875,2019
2019-12-09,2691.5600000000004,-5.5,31.7,39.4,33.4,29.9,27.4,-0.3697245428906732,0.9291414114031743,2019
2019-12-10,1399.13,-5.5,33.5,18.3,31.6,36.3,35.0,-0.3536761221763721,0.935367949313148,2019
2019-12-11,1010.75,-5.5,34.4,20.3,33.0,37.6,22.5,-0.33752289959411347,0.941317317512847,2019
2019-12-12,620.84,-5.5,31.3,20.7,32.6,39.0,23.4,-0.32126966169236515,0.946987753076075,2019
2019-12-13,1015.74,-5.5,30.6,22.1,32.4,40.1,23.5,-0.3049212246562894,0.9523775757303973,2019
2019-12-14,2403.0800000000004,-5.5,30.7,22.0,32.1,41.0,27.6,-0.288482432880609,0.9574851883550393,2019
2019-12-15,3143.13,-5.5,31.9,23.7,32.4,40.9,29.1,-0.27195815753410607,0.9623090774541485,2019
2019-12-16,3198.3900000000003,-5.5,41.2,23.1,32.1,38.5,22.9,-0.2553532951161872,0.9668478136052775,2019
2019-12-17,1988.4899999999998,-5.5,29.1,30.7,32.2,34.3,24.8,-0.23867276600594997,0.9711000518829505,2019
2019-12-19,4631.98,-5.5,29.6,25.9,31.0,25.1,42.4,-0.20510449986861926,0.9787400799669153,2019
2019-12-20,4745.1900000000005,-5.5,30.3,44.6,30.6,25.8,26.6,-0.1882267098432448,0.9821256058680005,2019
2019-12-21,3531.13,-5.5,31.2,20.6,31.7,34.5,32.5,-0.1712931441814778,0.9852201067560606,2019
2019-12-22,1428.02,-5.5,30.1,21.2,32.6,28.4,21.7,-0.154308820664281,0.9880226656636976,2019
2019-12-23,1181.53,-5.5,30.8,24.0,33.2,31.0,26.5,-0.13727877211326517,0.9905324521322227,2019
2019-12-24,1469.5900000000001,-5.5,30.4,25.9,33.4,32.5,28.0,-0.12020804489935275,0.9927487224577402,2019
2019-12-25,1767.3,-5.5,26.6,31.9,32.1,35.7,27.9,-0.10310169744743544,0.9946708199115211,2019
2019-12-26,1957.27,-5.5,29.2,23.0,30.3,28.5,30.2,-0.0859647987374467,0.9962981749346077,2019
2019-12-27,2246.54,-5.5,27.5,29.5,32.0,27.3,29.9,-0.06880242680231975,0.9976303053065857,2019
2019-12-28,2259.82,-5.5,28.9,31.8,32.3,27.4,30.7,-0.05161966722325418,0.9986668162884759,2019
2019-12-29,5554.15,-5.5,29.2,35.2,31.0,25.8,29.5,-0.034421611622745804,0.9994074007397048,2019
2019-12-30,8319.939999999999,-5.5,30.1,42.6,31.2,24.9,31.0,-0.01721335615583528,0.9998518392091162,2019
2019-12-31,3511.5699999999997,-5.5,29.4,22.6,33.0,29.6,40.3,-2.4492935982947064e-16,1.0,2019
2020-01-01,3647.3199999999997,1.3,29.9,26.3,32.5,30.5,26.2,0.017213356155834685,0.9998518392091162,2020
2020-01-02,3964.02,1.3,30.4,26.4,32.9,24.2,26.6,0.03442161162274574,0.9994074007397048,2020
2020-01-03,4764.71,1.3,30.7,36.9,33.7,22.1,30.9,0.051619667223253764,0.998666816288476,2020
2020-01-04,6752.700000000001,1.3,31.4,30.2,30.8,27.6,43.3,0.06880242680231986,0.9976303053065857,2020
2020-01-05,1067.45,1.3,31.5,15.7,32.2,35.3,24.4,0.08596479873744647,0.9962981749346078,2020
2020-01-06,826.45,1.3,30.4,17.3,31.4,33.6,25.2,0.10310169744743485,0.9946708199115211,2020
2020-01-08,2317.7799999999997,1.3,32.1,25.9,31.3,28.9,24.6,0.13727877211326478,0.9905324521322229,2020
2020-01-09,700.0,1.3,31.8,33.7,32.1,26.0,26.0,0.15430882066428114,0.9880226656636976,2020
2020-01-10,470.27000000000004,1.3,31.8,34.1,32.1,32.1,31.5,0.1712931441814776,0.9852201067560606,2020
2020-01-11,710.0699999999999,1.3,32.0,19.5,32.7,35.7,22.5,0.18822670984324422,0.9821256058680006,2020
2020-01-12,939.9599999999999,1.3,29.4,21.6,33.2,32.2,23.3,0.2051044998686192,0.9787400799669153,2020
2020-01-13,1153.76,1.3,28.8,32.7,33.5,33.3,27.1,0.22192151300416552,0.9750645322571948,2020
2020-01-14,858.5000000000001,1.3,30.1,33.9,31.0,33.4,28.5,0.2386727660059501,0.9711000518829505,2020
2020-01-15,179.06000000000003,1.3,29.1,38.3,32.1,34.2,28.7,0.255353295116187,0.9668478136052775,2020
2020-01-16,169.48,1.3,27.4,19.6,31.3,35.2,28.5,0.2719581575341055,0.9623090774541486,2020
2020-01-17,96.82,1.3,29.6,25.3,35.5,28.2,22.6,0.288482432880609,0.9574851883550393,2020
2020-01-18,89.67999999999999,1.3,28.1,28.8,37.5,30.9,22.8,0.304921224656289,0.9523775757303975,2020
2020-01-19,30.41,1.3,30.3,29.1,34.9,30.6,24.9,0.3212696616923644,0.9469877530760753,2020
2020-01-20,51.49999999999999,1.3,32.4,23.8,33.7,31.0,30.0,0.3375228995941133,0.9413173175128471,2020
2020-01-21,205.35999999999999,1.3,32.8,24.2,33.7,25.5,30.4,0.35367612217637157,0.9353679493131483,2020
2020-01-22,108.97,1.3,33.5,32.5,31.9,24.4,32.7,0.36972454289067314,0.9291414114031743,2020
2020-01-23,245.17000000000002,1.3,30.7,23.6,32.4,27.2,43.7,0.3856634062436071,0.9226395488404876,2020
2020-01-24,117.66999999999997,1.3,32.1,24.1,32.8,32.3,26.6,0.401487989205973,0.9158642882672872,2020
2020-01-25,116.90999999999997,1.3,31.5,28.0,30.7,32.0,29.4,0.4171936026123168,0.9088176373395029,2020
