,acq_date,fires,frp,scan,brightness,max_t_syd,max_t_bne
5810.0,2016-09-28,25.0,3064.1,37.0,353.1,21.3,27.0
5811.0,2016-09-29,33.0,4865.900000000001,46.5,361.3818181818182,22.8,24.1
5812.0,2016-09-30,14.0,2757.5,37.0,347.2,20.1,25.7
5813.0,2016-10-01,67.0,7586.0,113.6,343.0820895522388,22.1,27.0
5814.0,2016-10-02,117.0,12621.0,140.8,358.2940170940171,24.7,26.9
5815.0,2016-10-03,44.0,4254.2,49.6,359.32045454545454,25.6,26.7
5816.0,2016-10-04,44.0,7176.3,79.4,357.09999999999997,23.4,26.2
5817.0,2016-10-05,108.0,16224.6,160.0,355.42777777777775,23.7,28.7
5818.0,2016-10-06,152.0,23442.3,222.9,358.42565789473684,27.8,29.1
5819.0,2016-10-07,178.0,38696.5,385.7,353.66123595505616,31.0,29.0
5820.0,2016-10-08,285.0,36651.6,429.8,351.0421052631579,22.2,32.2
5821.0,2016-10-09,179.0,36065.3,275.2,364.0843575418994,25.5,25.5
5822.0,2016-10-10,223.0,34651.5,341.1,356.42466367713,33.6,26.4
5823.0,2016-10-11,157.0,19367.9,205.8,358.2286624203822,21.3,29.2
5824.0,2016-10-12,347.0,64268.7,494.2,361.7593659942363,23.6,24.5
5825.0,2016-10-13,192.0,43157.6,342.5,357.41562500000003,18.3,26.1
5826.0,2016-10-14,213.0,31826.4,384.9,349.549765258216,21.3,23.4
5827.0,2016-10-15,258.0,43942.9,376.4,360.42906976744183,23.9,24.1
5828.0,2016-10-16,118.0,24499.9,208.3,359.17118644067796,29.0,25.4
5829.0,2016-10-17,130.0,22510.4,205.9,357.9838461538462,22.4,28.3
5830.0,2016-10-18,43.0,7223.7,69.1,359.7372093023256,25.8,25.7
5831.0,2016-10-19,83.0,10187.5,107.6,360.53614457831327,24.5,29.4
5832.0,2016-10-20,57.0,6566.7,78.0,352.81403508771933,21.6,27.0
5833.0,2016-10-21,108.0,19152.3,129.70000000000002,372.3342592592592,25.2,26.8
5834.0,2016-10-22,78.0,6426.1,97.5,343.5153846153846,18.0,27.6
5835.0,2016-10-23,65.0,20708.1,132.9,367.19692307692304,19.8,21.6
5836.0,2016-10-24,91.0,9901.9,127.5,349.75274725274727,21.5,25.3
5837.0,2016-10-25,53.0,18697.2,95.4,368.06415094339627,23.3,27.5
5838.0,2016-10-26,52.0,7629.6,83.4,355.475,27.0,28.0
5839.0,2016-10-27,91.0,13761.9,125.10000000000001,360.81868131868134,21.7,29.2
5840.0,2016-10-28,128.0,22772.7,170.6,372.50234375,19.6,28.6
5841.0,2016-10-29,90.0,6881.7,101.4,350.01444444444445,24.3,28.2
5842.0,2016-10-30,71.0,7759.3,86.5,362.05211267605637,25.5,27.7
5843.0,2016-10-31,99.0,13739.2,158.0,347.19797979797977,23.3,28.3
5844.0,2016-11-01,126.0,23063.2,199.0,356.2888888888889,24.5,26.3
5845.0,2016-11-02,146.0,17942.9,201.1,353.9445205479452,24.1,28.9
5846.0,2016-11-03,89.0,13497.3,148.5,352.86404494382026,25.2,27.5
5847.0,2016-11-04,336.0,27088.5,402.5,349.0217261904762,30.6,29.3
5848.0,2016-11-05,199.0,32498.0,310.3,358.75427135678393,25.7,34.4
5849.0,2016-11-06,236.0,44753.4,387.7,361.09576271186444,26.0,33.3
5850.0,2016-11-07,219.0,35958.7,330.8,360.4397260273973,28.1,28.9
5851.0,2016-11-08,168.0,35570.1,348.6,352.385119047619,28.3,32.5
5852.0,2016-11-09,105.0,18334.2,152.5,364.26952380952383,22.7,31.7
5853.0,2016-11-10,94.0,15118.4,133.0,359.98085106382973,24.6,32.5
5854.0,2016-11-11,102.0,10827.8,154.4,350.956862745098,24.3,31.8
5855.0,2016-11-12,74.0,9124.9,95.8,353.5243243243243,32.5,31.6
5856.0,2016-11-13,253.0,29224.7,314.40000000000003,353.0924901185771,30.3,36.0
5857.0,2016-11-14,232.0,30161.3,324.0,353.26637931034486,24.4,30.1
5858.0,2016-11-15,228.0,30200.9,319.5,359.9214912280702,23.2,27.4
5859.0,2016-11-16,421.0,52756.4,651.0,350.6332541567696,25.2,28.1
5860.0,2016-11-17,504.0,86429.1,793.3,361.1561507936508,23.9,28.3
5861.0,2016-11-18,285.0,40537.8,508.3,348.29087719298246,31.4,27.3
5862.0,2016-11-19,196.0,18147.8,272.2,347.9137755102041,24.8,28.1
5863.0,2016-11-20,96.0,12112.3,151.7,351.721875,25.1,28.6
5864.0,2016-11-21,162.0,19578.8,220.5,354.85185185185185,28.4,29.7
5865.0,2016-11-22,124.0,20560.2,184.9,365.025,31.0,28.8
5866.0,2016-11-23,135.0,24150.3,208.3,351.23777777777775,26.2,31.2
5867.0,2016-11-24,126.0,17972.5,159.3,366.9150793650794,23.4,35.1
5868.0,2016-11-25,131.0,17265.3,239.0,341.6564885496183,25.5,29.0
5869.0,2016-11-26,129.0,16695.1,181.8,351.19147286821703,24.4,27.0
5870.0,2016-11-27,81.0,10982.1,110.8,361.7654320987654,23.5,29.7
5871.0,2016-11-28,98.0,22180.5,171.4,363.56020408163266,26.1,29.9
5872.0,2016-11-29,111.0,32240.600000000002,184.4,365.8351351351351,25.3,30.7
5873.0,2016-11-30,123.0,35375.7,213.7,362.4227642276423,25.2,31.3
5874.0,2016-12-01,145.0,25751.5,244.2,358.17793103448275,28.5,30.2
5875.0,2016-12-02,226.0,34758.2,334.8,355.0761061946902,35.7,30.4
5876.0,2016-12-03,361.0,85916.2,509.0,374.105540166205,26.8,30.8
5877.0,2016-12-04,139.0,13968.9,206.0,349.6151079136691,26.9,30.3
5878.0,2016-12-05,207.0,29499.4,301.0,357.68502415458937,29.9,30.3
5879.0,2016-12-06,268.0,70869.2,481.8,361.5936567164179,23.6,33.8
5880.0,2016-12-07,254.0,76382.7,465.3,359.5956692913386,25.1,31.3
5881.0,2016-12-08,168.0,32081.3,252.7,364.9458333333333,27.9,28.4
5882.0,2016-12-09,92.0,13932.2,147.3,354.2641304347826,27.8,28.6
5883.0,2016-12-10,53.0,11567.6,72.5,369.25471698113205,23.7,27.7
5884.0,2016-12-11,143.0,82257.1,274.9,372.6237762237762,26.3,27.2
5885.0,2016-12-12,117.0,39487.4,191.3,373.9111111111111,27.6,28.1
5886.0,2016-12-13,24.0,5782.599999999999,44.8,365.2166666666667,37.8,28.8
5887.0,2016-12-14,38.0,4431.5,53.0,350.5236842105263,37.2,29.5
5888.0,2016-12-15,22.0,3531.7,31.1,366.20454545454544,19.1,30.6
5889.0,2016-12-16,54.0,7985.5,69.4,359.47962962962964,25.4,30.0
5890.0,2016-12-17,32.0,3930.1,45.2,357.065625,33.7,31.0
5891.0,2016-12-18,47.0,7417.6,66.5,355.9404255319149,21.3,32.3
5892.0,2016-12-19,26.0,6480.1,49.300000000000004,360.61538461538464,22.9,27.8
5893.0,2016-12-20,11.0,1511.0,16.5,357.04545454545456,27.1,29.6
5894.0,2016-12-21,31.0,4713.0,52.300000000000004,353.4548387096774,26.7,34.1
5895.0,2016-12-22,11.0,1512.6000000000001,15.6,352.5090909090909,24.3,31.5
5896.0,2016-12-23,39.0,12219.0,64.8,356.0205128205128,24.4,27.7
5897.0,2016-12-24,3.0,254.4,3.9000000000000004,352.9666666666667,27.2,29.2
5898.0,2016-12-25,6.0,667.4,8.2,353.09999999999997,27.4,27.5
5899.0,2016-12-26,2.0,120.3,2.1,356.95000000000005,29.3,29.3
5900.0,2016-12-27,15.0,4499.2,35.300000000000004,355.56666666666666,29.6,28.9
5901.0,2016-12-28,22.0,4294.5,33.0,361.05454545454546,28.9,29.8
5902.0,2016-12-29,21.0,2526.7,33.5,351.4809523809524,36.6,30.8
5903.0,2016-12-30,28.0,2987.9,36.0,357.11785714285713,33.3,32.4
5904.0,2016-12-31,7.0,967.0,13.9,358.11428571428576,30.0,33.9
5905.0,2017-01-01,13.0,1126.2,14.4,358.65384615384613,26.6,34.7
5906.0,2017-01-02,2.0,431.0,2.6,379.6,26.3,32.5
5907.0,2017-01-03,5.0,2173.6,13.1,371.16,26.6,26.8
5908.0,2017-01-04,6.0,471.8,8.0,353.6166666666666,25.9,29.6
5909.0,2017-01-05,11.0,728.9,15.5,342.09090909090907,24.3,29.4
5910.0,2017-01-06,2.0,155.6,2.0,359.55,26.5,28.6
5911.0,2017-01-07,3.0,281.3,3.8000000000000003,360.06666666666666,26.8,28.5
5912.0,2017-01-08,9.0,923.7,11.3,353.03333333333336,28.5,29.2
5913.0,2017-01-09,4.0,366.0,5.6,348.425,29.9,30.0
5914.0,2017-01-10,10.0,235.1,10.9,324.40999999999997,31.3,31.2
5915.0,2017-01-11,10.0,2387.4,21.8,342.33000000000004,37.7,32.3
5916.0,2017-01-12,18.0,2122.3,33.4,338.84444444444443,28.4,35.6
5917.0,2017-01-13,16.0,2029.4,17.6,368.25,30.5,33.3
5919.0,2017-01-15,1.0,55.1,1.1,345.2,27.0,32.0
5920.0,2017-01-16,4.0,461.8,4.7,356.4,27.2,31.2
5921.0,2017-01-17,30.0,4382.9,49.5,340.95,36.6,31.9
5922.0,2017-01-18,14.0,1159.2,18.900000000000002,340.7285714285714,38.1,35.0
5923.0,2017-01-19,10.0,478.8,12.0,332.6,24.5,30.9
5924.0,2017-01-20,10.0,1615.0,11.600000000000001,370.44,29.2,32.3
5925.0,2017-01-21,1.0,132.5,1.0,379.1,27.4,33.6
5926.0,2017-01-22,1.0,56.1,1.0,352.8,26.5,29.1
5927.0,2017-01-23,10.0,3060.2,13.899999999999999,378.6,32.6,29.2
5928.0,2017-01-24,6.0,485.8,7.1,345.9666666666667,37.0,32.2
5929.0,2017-01-25,6.0,956.6,17.3,344.1166666666666,24.3,31.4
5930.0,2017-01-26,17.0,3294.0,23.5,368.02941176470586,25.5,32.3
5931.0,2017-01-27,6.0,451.0,6.9,361.8333333333333,27.1,29.1
5932.0,2017-01-28,10.0,280.9,12.2,323.34000000000003,29.7,30.6
5933.0,2017-01-29,11.0,678.1999999999999,17.3,331.3454545454546,30.2,31.8
5935.0,2017-01-31,18.0,1396.5,20.2,354.19444444444446,39.4,32.5
5936.0,2017-02-01,18.0,1610.6,27.400000000000002,346.7111111111111,23.6,32.9
5937.0,2017-02-02,8.0,936.2,10.6,354.0125,27.1,32.9
5938.0,2017-02-03,8.0,953.6,11.0,363.025,26.4,32.4
5939.0,2017-02-04,5.0,510.5,5.6,361.26,30.4,32.8
5940.0,2017-02-05,5.0,675.1,5.9,368.78000000000003,34.9,32.8
5941.0,2017-02-06,16.0,493.6,18.0,328.64375,34.7,33.0
5942.0,2017-02-07,21.0,2250.3,23.5,361.8904761904762,24.9,32.8
5943.0,2017-02-08,18.0,2723.5,27.3,348.7944444444445,27.0,32.8
5944.0,2017-02-09,7.0,473.8,9.700000000000001,340.12857142857143,30.9,32.2
5945.0,2017-02-10,2.0,167.2,2.7,343.8,37.5,33.0
5946.0,2017-02-11,25.0,1333.8,25.1,339.32,36.2,37.0
5947.0,2017-02-12,116.0,36687.3,167.4,389.776724137931,31.9,37.6
5948.0,2017-02-13,36.0,2216.2,51.4,334.6388888888889,27.3,35.6
5949.0,2017-02-14,29.0,2789.0,45.8,349.2344827586207,24.0,30.3
5950.0,2017-02-15,9.0,557.3,12.9,341.2888888888889,26.1,30.4
5951.0,2017-02-16,11.0,1091.4,15.9,342.93636363636364,30.0,31.7
5952.0,2017-02-17,32.0,4238.4,47.6,348.74375,29.9,31.8
5953.0,2017-02-18,36.0,5012.4,78.0,345.0444444444445,29.4,31.9
5954.0,2017-02-19,14.0,2114.6,21.5,361.4357142857143,26.1,34.0
5955.0,2017-02-20,45.0,6164.0,70.7,351.34222222222223,28.3,31.7
5956.0,2017-02-21,25.0,3440.6,44.9,349.75199999999995,27.6,32.0
5957.0,2017-02-22,21.0,6499.8,36.6,370.14285714285717,27.7,30.3
5958.0,2017-02-23,21.0,8121.1,32.6,383.5238095238095,28.1,31.0
5959.0,2017-02-24,19.0,6407.3,38.6,367.08947368421053,28.0,32.0
5960.0,2017-02-25,9.0,1339.1,12.5,360.18888888888887,20.8,31.9
5961.0,2017-02-26,15.0,1342.0,18.5,356.64000000000004,25.5,31.6
5962.0,2017-02-27,22.0,4227.2,39.0,357.6409090909091,26.6,29.1
5963.0,2017-02-28,14.0,3342.9,25.7,364.0357142857143,26.7,31.1
5964.0,2017-03-01,30.0,4137.1,38.5,361.81,27.2,32.6
5965.0,2017-03-02,27.0,4331.1,39.5,360.17777777777775,26.3,32.1
5966.0,2017-03-03,15.0,1633.2,18.2,362.6266666666667,24.8,32.3
5967.0,2017-03-04,7.0,726.5,10.4,347.9857142857143,23.3,31.8
5968.0,2017-03-05,19.0,2900.6,32.7,349.32631578947365,23.0,34.3
5969.0,2017-03-06,14.0,1285.0,19.8,339.7214285714286,25.7,31.5
5970.0,2017-03-07,30.0,4698.2,53.9,353.17,23.2,33.0
5971.0,2017-03-08,33.0,7327.5,95.7,344.22727272727275,23.5,31.0
5972.0,2017-03-09,27.0,3763.3,48.300000000000004,353.5333333333333,25.1,31.1
5973.0,2017-03-10,15.0,2652.0,25.1,359.18,25.8,31.9
5974.0,2017-03-11,25.0,4243.8,39.2,358.80400000000003,26.1,31.1
5975.0,2017-03-12,4.0,975.2,4.9,383.45,26.4,32.9
5976.0,2017-03-13,11.0,579.1,15.7,326.3636363636364,27.4,27.8
5977.0,2017-03-14,10.0,915.0,11.8,352.4,25.9,30.4
5978.0,2017-03-15,23.0,2776.6,39.8,340.9826086956522,25.9,28.9
5979.0,2017-03-16,52.0,6995.2,77.3,348.19038461538463,24.9,33.1
5980.0,2017-03-17,64.0,8186.2,92.8,353.528125,22.7,35.7
5981.0,2017-03-18,22.0,4002.0,31.2,368.01363636363635,25.8,32.8
5982.0,2017-03-19,42.0,6225.4,56.6,357.05,26.2,29.6
5983.0,2017-03-20,42.0,6644.7,74.8,349.7095238095238,27.9,27.3
5984.0,2017-03-21,8.0,451.6,9.6,341.525,27.1,28.6
5985.0,2017-03-22,16.0,5249.8,42.6,360.80625,31.9,27.9
5986.0,2017-03-23,6.0,436.09999999999997,6.7,351.34999999999997,23.3,29.3
5987.0,2017-03-24,27.0,5174.5,38.5,368.02592592592595,24.1,29.4
5988.0,2017-03-25,20.0,4061.6,39.8,352.46500000000003,24.5,28.0
5990.0,2017-03-27,33.0,2668.2,38.1,343.7939393939394,27.0,30.1
5991.0,2017-03-28,139.0,21881.2,169.7,366.4115107913669,23.8,31.3
5992.0,2017-03-29,33.0,8614.7,66.7,357.76060606060605,28.8,29.5
5993.0,2017-03-30,103.0,13167.7,120.3,365.1796116504854,26.0,25.8
5994.0,2017-03-31,72.0,11973.0,136.5,348.3958333333333,22.6,28.3
5995.0,2017-04-01,63.0,9530.2,79.2,367.30317460317457,25.6,29.0
5996.0,2017-04-02,19.0,2488.2,36.9,348.40526315789475,22.0,27.7
5997.0,2017-04-03,65.0,14514.1,111.5,360.64307692307693,22.0,25.6
5998.0,2017-04-04,122.0,20078.5,161.4,368.21803278688526,22.8,24.5
5999.0,2017-04-05,92.0,17541.2,164.8,350.3989130434783,23.3,25.6
6000.0,2017-04-06,74.0,10942.0,88.3,366.63918918918915,23.4,22.7
6001.0,2017-04-07,63.0,14923.4,109.0,360.2984126984127,23.8,26.3
6002.0,2017-04-08,46.0,6579.6,66.2,354.2673913043478,24.9,26.2
6003.0,2017-04-09,25.0,3619.3,44.9,352.548,28.7,27.4
6004.0,2017-04-10,53.0,7309.8,79.9,353.6622641509434,17.9,29.0
6005.0,2017-04-11,65.0,9285.0,94.9,356.0076923076923,23.0,27.1
6006.0,2017-04-12,37.0,9325.2,68.0,358.7108108108108,22.7,28.3
6007.0,2017-04-13,131.0,19695.5,149.3,368.46564885496184,23.6,26.7
6008.0,2017-04-14,10.0,2018.9,19.7,347.34000000000003,24.7,26.8
6009.0,2017-04-15,54.0,7609.6,60.0,370.14074074074074,23.8,26.7
6010.0,2017-04-16,10.0,693.5,13.8,330.44,26.9,26.6
6011.0,2017-04-17,27.0,4253.7,46.0,353.94814814814816,24.1,26.8
6012.0,2017-04-18,77.0,19502.0,126.5,365.8831168831169,24.3,26.6
6013.0,2017-04-19,73.0,15060.0,107.4,364.9671232876712,24.9,26.0
6014.0,2017-04-20,108.0,17479.4,150.7,363.9592592592592,24.0,26.2
6016.0,2017-04-22,52.0,5008.5,65.0,350.70576923076925,24.1,24.8
6017.0,2017-04-23,15.0,2003.3,23.2,346.5733333333334,26.7,26.4
6018.0,2017-04-24,21.0,2380.0,25.0,361.3333333333333,23.9,26.0
6019.0,2017-04-25,23.0,3546.4,32.1,355.7695652173913,26.7,26.9
6020.0,2017-04-26,20.0,2539.2000000000003,37.5,342.365,24.8,23.7
6021.0,2017-04-27,59.0,9791.1,90.7,357.7983050847457,20.0,22.6
6022.0,2017-04-28,12.0,1549.2,17.7,356.09999999999997,21.8,25.3
6023.0,2017-04-29,20.0,1926.5,22.7,358.015,22.7,26.3
6024.0,2017-04-30,17.0,3208.7,29.400000000000002,344.75882352941176,22.6,25.8
6025.0,2017-05-01,34.0,3321.8,42.9,347.6117647058823,25.6,26.8
6026.0,2017-05-02,99.0,13296.9,149.1,354.0474747474747,23.9,27.5
6027.0,2017-05-03,155.0,40162.1,279.2,363.7174193548387,18.4,27.5
6028.0,2017-05-04,129.0,18045.6,171.6,362.7279069767442,20.0,23.6
6029.0,2017-05-05,55.0,8607.9,85.2,359.5090909090909,21.6,24.8
6030.0,2017-05-06,108.0,27552.1,174.79999999999998,363.51851851851853,26.2,24.9
6031.0,2017-05-07,100.0,46105.4,229.2,369.458,22.2,26.4
6032.0,2017-05-08,123.0,22854.5,175.2,365.0414634146341,20.1,22.0
6033.0,2017-05-09,94.0,13495.3,132.2,360.76170212765953,21.0,23.5
6034.0,2017-05-10,211.0,43597.8,282.40000000000003,367.3971563981043,21.7,19.5
6035.0,2017-05-11,260.0,65529.2,453.8,362.99192307692306,22.1,24.7
6036.0,2017-05-12,85.0,18433.9,169.5,354.44941176470587,19.6,23.9
6037.0,2017-05-13,87.0,13018.9,126.3,357.9459770114942,21.3,23.1
6038.0,2017-05-14,32.0,5529.3,37.300000000000004,372.40625,18.7,21.9
6039.0,2017-05-15,136.0,22590.3,183.7,362.4095588235294,20.8,26.4
6040.0,2017-05-16,132.0,17219.4,172.6,362.9522727272727,21.9,26.0
6041.0,2017-05-17,51.0,6252.0,67.3,355.24117647058824,20.2,25.0
6042.0,2017-05-18,88.0,13550.0,120.0,361.5715909090909,21.5,23.6
6043.0,2017-05-19,41.0,10390.2,86.2,351.4756097560976,20.4,20.7
6044.0,2017-05-20,82.0,14285.9,123.5,362.16829268292685,23.2,25.0
6045.0,2017-05-21,54.0,15459.1,123.5,360.40185185185186,23.5,25.8
6046.0,2017-05-22,37.0,5912.400000000001,52.6,358.75405405405405,21.0,25.9
6047.0,2017-05-23,39.0,7497.0,70.7,356.66153846153844,22.6,26.9
6048.0,2017-05-24,58.0,8188.9,87.6,355.9568965517241,22.7,27.7
6049.0,2017-05-25,69.0,10866.9,102.0,362.4304347826087,21.4,24.9
6050.0,2017-05-26,56.0,11971.2,91.0,364.15000000000003,20.8,25.0
6051.0,2017-05-27,74.0,9593.6,83.6,366.0027027027027,20.6,24.6
6052.0,2017-05-28,13.0,1060.2,14.2,354.8538461538462,23.7,25.7
6053.0,2017-05-29,85.0,12735.4,122.1,359.7294117647059,18.3,26.4
6054.0,2017-05-30,44.0,6567.5,57.9,360.2886363636364,17.1,25.1
6055.0,2017-05-31,112.0,15486.9,169.4,351.7160714285714,16.3,22.4
6056.0,2017-06-01,89.0,20254.3,124.3,372.9269662921348,18.3,21.7
6057.0,2017-06-02,41.0,4892.4,58.8,348.6585365853659,18.1,22.8
6058.0,2017-06-03,25.0,3090.8,31.4,352.92,17.4,23.5
6059.0,2017-06-04,24.0,2672.7,32.3,354.7583333333334,19.7,23.8
6060.0,2017-06-05,48.0,5721.7,59.9,354.1791666666666,19.6,23.6
6061.0,2017-06-06,46.0,7182.900000000001,84.0,351.0586956521739,17.9,22.6
6062.0,2017-06-07,128.0,23968.5,182.8,363.67578125,15.5,20.2
6063.0,2017-06-08,36.0,3347.3,48.1,347.2583333333333,18.1,21.8
6064.0,2017-06-09,141.0,52821.200000000004,264.0,368.6808510638298,18.9,23.2
6065.0,2017-06-10,80.0,14406.8,132.7,355.73875,18.1,22.9
6066.0,2017-06-11,59.0,18617.4,120.0,357.5118644067797,17.2,21.1
6067.0,2017-06-12,64.0,9452.4,81.9,364.4125,20.4,22.4
6068.0,2017-06-13,23.0,4106.2,31.5,361.7608695652174,18.7,18.9
6069.0,2017-06-14,101.0,9088.3,132.8,352.01188118811876,17.8,20.3
6070.0,2017-06-15,18.0,2140.9,26.6,351.18333333333334,20.1,22.9
6071.0,2017-06-16,53.0,4961.5,69.2,346.5358490566038,17.3,24.1
6072.0,2017-06-17,50.0,5720.3,69.4,354.334,19.1,24.6
6073.0,2017-06-18,38.0,5254.9,55.0,357.18947368421055,18.0,23.6
6074.0,2017-06-19,99.0,12469.5,117.0,364.810101010101,18.3,22.7
6075.0,2017-06-20,38.0,6911.1,54.4,362.0447368421053,20.0,21.0
6076.0,2017-06-21,67.0,7913.1,78.8,363.2477611940298,19.6,23.4
6077.0,2017-06-22,23.0,5913.5,36.5,370.41739130434786,19.2,22.7
6078.0,2017-06-23,43.0,8634.1,69.3,362.8046511627907,17.7,23.7
6079.0,2017-06-24,25.0,4109.900000000001,31.6,366.39599999999996,19.3,24.5
6080.0,2017-06-25,19.0,2360.5,23.0,361.0842105263158,19.3,24.2
6081.0,2017-06-26,44.0,7236.4,49.6,372.53409090909093,18.8,25.1
6082.0,2017-06-27,61.0,6191.0,69.9,358.6786885245902,14.8,22.1
6083.0,2017-06-28,16.0,3251.9,26.1,355.9125,14.3,23.9
6084.0,2017-06-29,12.0,2131.1,19.7,355.2,16.9,24.5
6085.0,2017-06-30,64.0,6017.7,69.2,360.4546875,16.5,23.0
6086.0,2017-07-01,8.0,957.9,10.4,360.9875,16.4,20.4
6087.0,2017-07-02,8.0,884.4,11.8,340.175,17.6,21.6
6088.0,2017-07-03,23.0,4469.4,30.400000000000002,368.8695652173913,15.8,22.3
6090.0,2017-07-05,14.0,2355.4,20.3,354.7785714285714,20.8,26.4
6091.0,2017-07-06,16.0,1442.8,16.9,357.2625,18.2,23.6
6092.0,2017-07-07,22.0,2153.9,22.5,357.31363636363636,19.1,16.4
6093.0,2017-07-08,9.0,877.6,10.1,354.4,18.1,21.9
6094.0,2017-07-09,12.0,1015.2,16.4,346.825,18.0,21.5
6095.0,2017-07-10,6.0,475.5,6.4,357.9666666666667,17.3,21.7
6096.0,2017-07-11,29.0,3345.8,29.3,361.2758620689655,18.4,22.8
6097.0,2017-07-12,57.0,9125.2,108.1,353.6421052631579,14.8,21.3
6098.0,2017-07-13,22.0,3918.8999999999996,34.0,357.8363636363636,17.4,20.8
6099.0,2017-07-14,66.0,8194.9,82.5,361.5924242424242,20.8,22.7
6100.0,2017-07-15,3.0,586.5,5.3,350.9666666666667,19.8,24.6
6101.0,2017-07-16,27.0,2511.8,29.7,359.9666666666667,18.4,23.1
6102.0,2017-07-17,60.0,11094.1,97.6,362.1983333333334,19.3,23.2
6103.0,2017-07-18,33.0,5498.8,52.2,358.3818181818182,22.9,26.3
6104.0,2017-07-19,36.0,8523.5,63.7,362.4527777777778,17.5,19.1
6105.0,2017-07-20,119.0,17062.7,152.4,363.0941176470588,17.5,20.7
6106.0,2017-07-21,38.0,5286.4,50.1,360.9736842105263,18.0,21.6
6107.0,2017-07-22,40.0,4503.9,61.7,349.60749999999996,19.1,21.8
6108.0,2017-07-23,46.0,5070.8,56.1,356.79782608695655,22.1,23.2
6109.0,2017-07-24,29.0,3904.2,53.6,347.9172413793104,21.3,25.3
6110.0,2017-07-25,91.0,31157.7,151.4,371.2373626373626,20.6,23.8
6111.0,2017-07-26,46.0,10681.800000000001,73.5,370.3065217391304,21.3,25.7
6112.0,2017-07-27,53.0,7183.099999999999,70.1,359.34150943396224,17.5,23.3
6113.0,2017-07-28,53.0,11407.7,78.1,368.55283018867925,19.1,26.3
6114.0,2017-07-29,55.0,13329.6,80.2,369.01454545454544,21.2,24.8
6115.0,2017-07-30,37.0,5807.2,48.4,365.15135135135137,26.5,24.2
6116.0,2017-07-31,52.0,8952.4,77.7,355.2153846153846,16.5,25.6
6117.0,2017-08-01,80.0,13424.5,124.6,358.31,18.1,23.4
6118.0,2017-08-02,298.0,100913.2,487.7,358.6258389261745,18.2,22.7
6119.0,2017-08-03,73.0,12625.2,111.5,361.96849315068494,17.4,22.9
6120.0,2017-08-04,24.0,4389.5,40.6,358.625,17.3,22.5
6121.0,2017-08-05,85.0,14937.9,119.0,357.4823529411765,19.9,23.1
6122.0,2017-08-06,52.0,9327.0,84.8,363.96153846153845,21.3,24.9
6123.0,2017-08-07,80.0,16441.2,139.2,360.91999999999996,18.4,26.3
6124.0,2017-08-08,94.0,19147.3,133.6,367.97872340425533,19.3,22.8
6125.0,2017-08-09,161.0,37680.4,213.7,378.48447204968943,20.9,24.1
6126.0,2017-08-10,149.0,46302.8,296.1,364.2315436241611,24.2,24.1
6127.0,2017-08-11,62.0,10843.800000000001,77.4,365.91129032258067,25.9,26.2
6128.0,2017-08-12,48.0,8647.8,83.2,360.79791666666665,21.4,29.0
6129.0,2017-08-13,39.0,6534.7,63.5,360.04358974358973,20.6,26.6
6130.0,2017-08-14,74.0,13246.1,112.8,354.8918918918919,23.1,26.9
6131.0,2017-08-15,138.0,30626.0,228.3,361.2833333333333,22.4,27.3
6132.0,2017-08-16,176.0,32352.8,232.6,367.5420454545455,21.8,28.6
6133.0,2017-08-17,151.0,26069.3,251.0,358.7384105960265,22.4,32.3
6134.0,2017-08-18,113.0,19836.5,150.6,364.76637168141593,16.9,25.9
6135.0,2017-08-19,131.0,25171.9,181.3,356.76183206106873,16.5,20.7
6136.0,2017-08-20,170.0,48680.0,293.8,368.5523529411765,16.2,21.8
6137.0,2017-08-21,162.0,33129.3,258.8,362.36913580246915,17.7,22.1
6138.0,2017-08-22,57.0,12757.1,88.5,360.2719298245614,20.2,24.9
6139.0,2017-08-23,74.0,6903.1,101.9,344.7635135135135,19.9,26.7
6140.0,2017-08-24,115.0,25946.8,183.5,365.9913043478261,18.0,24.4
6141.0,2017-08-25,92.0,18976.2,172.6,358.76956521739135,17.9,22.9
6142.0,2017-08-26,48.0,4710.7,67.1,349.075,20.4,23.9
6143.0,2017-08-27,127.0,27410.6,213.1,360.5535433070866,19.5,23.7
6144.0,2017-08-28,112.0,15424.4,147.1,356.18660714285716,16.3,23.0
6145.0,2017-08-29,126.0,19433.5,203.2,358.1460317460318,16.7,22.1
6146.0,2017-08-30,143.0,29984.0,206.6,366.85734265734266,19.0,25.8
6147.0,2017-08-31,134.0,24350.5,204.7,362.8529850746269,17.7,23.3
6148.0,2017-09-01,81.0,13812.6,127.9,358.5530864197531,19.2,24.2
6149.0,2017-09-02,202.0,50866.9,324.6,368.10841584158413,19.4,24.6
6150.0,2017-09-03,134.0,33163.6,218.2,366.2723880597015,27.2,27.1
6151.0,2017-09-04,131.0,37277.1,212.4,367.4213740458015,22.2,28.4
6152.0,2017-09-05,139.0,30109.2,241.0,359.83812949640287,18.7,27.5
6153.0,2017-09-06,205.0,37857.8,332.4,355.1960975609756,19.9,27.0
6154.0,2017-09-07,134.0,21753.5,206.3,359.6701492537314,21.9,27.1
6155.0,2017-09-08,183.0,28838.9,262.3,360.6814207650273,20.4,26.7
6156.0,2017-09-09,185.0,36921.0,329.3,361.3827027027027,19.4,24.9
6157.0,2017-09-10,196.0,41118.1,328.9,360.95102040816323,19.1,23.9
